,Unnamed: 0_x,City,Population_x,ViolentCrime_x,Murder_x,Rape_x,Robbery_x,AggAssault_x,PropertyCrime_x,Burglary_x,Theft_x,VehicleTheft_x,Arson_x,Unnamed: 0_y,ZIPCODE,State,Metro,CountyName,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,Unnamed: 0,Population_y,ViolentCrime_y,Murder_y,Rape_y,Robbery_y,AggAssault_y,PropertyCrime_y,Burglary_y,Theft_y,VehicleTheft_y,Arson_y
757,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,2709,94115,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1544914.0,1548628.0,1546068.0,1540038.0,1545278.0,1550972.0,1547187.0,1544172.0,1539258.0,1548509.0,1551172.0,1567496.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
758,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,2855,94102,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,886721.0,891056.0,890334.0,887332.0,889976.0,893263.0,886573.0,878315.0,873208.0,882251.0,889024.0,901573.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
759,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,2983,94132,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1325294.0,1325107.0,1321181.0,1318418.0,1322487.0,1327968.0,1320598.0,1312093.0,1298256.0,1302981.0,1303498.0,1315694.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
760,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,3336,94103,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1003548.0,1011317.0,1013166.0,1010514.0,1012121.0,1014262.0,1010403.0,1005309.0,1002645.0,1010886.0,1016311.0,1027811.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
761,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,3593,94131,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1631365.0,1630551.0,1624532.0,1620077.0,1624473.0,1631292.0,1635181.0,1638470.0,1641918.0,1656384.0,1661597.0,1676245.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
762,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,3856,94107,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1174412.0,1182240.0,1183418.0,1180705.0,1183555.0,1185856.0,1181821.0,1177239.0,1174933.0,1182446.0,1185738.0,1194925.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
763,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,4409,94133,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1368634.0,1374666.0,1374627.0,1372637.0,1374704.0,1375626.0,1360470.0,1347948.0,1337582.0,1348781.0,1354677.0,1371540.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
764,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,4729,94123,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2371664.0,2373220.0,2369756.0,2359410.0,2364014.0,2367447.0,2355846.0,2349641.0,2341785.0,2359388.0,2364400.0,2391166.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
765,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,5735,94127,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1804287.0,1798891.0,1786816.0,1777356.0,1775508.0,1778385.0,1772193.0,1769165.0,1760063.0,1769216.0,1769823.0,1786520.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
766,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,8326,94108,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1152807.0,1154435.0,1153028.0,1150140.0,1152931.0,1154121.0,1142420.0,1132655.0,1121803.0,1129575.0,1131537.0,1143728.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
767,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,9435,94105,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1272209.0,1276982.0,1277050.0,1274161.0,1279922.0,1284644.0,1280144.0,1272846.0,1266092.0,1273376.0,1277483.0,1291462.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
768,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,9735,94158,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1352395.0,1361222.0,1363356.0,1359582.0,1365848.0,1372956.0,1371358.0,1365369.0,1364047.0,1378761.0,1391068.0,1411415.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
769,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,12377,94111,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1272722.0,1271157.0,1262362.0,1256354.0,1260463.0,1269936.0,1260133.0,1249692.0,1240440.0,1249220.0,1254277.0,1260145.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
770,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,22584,94129,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2395564.0,2421678.0,2434772.0,2384314.0,2397984.0,2399952.0,2457454.0,2452106.0,2496830.0,2500144.0,2568202.0,2661623.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
771,354,San Francisco,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0,23510,94104,CA,"San Francisco-Oakland-Berkeley, CA",San Francisco County,1537276.0,1543234.0,1540338.0,1530192.0,1530915.0,1536088.0,1529217.0,1521454.0,1515998.0,1530246.0,1537541.0,1552323.0,354,886007.0,5933.0,40.0,324.0,3055.0,2514.0,48780.0,4644.0,39887.0,4249.0,275.0
772,355,San Gabriel,40422.0,98.0,0.0,2.0,58.0,38.0,715.0,202.0,468.0,45.0,3.0,1922,91776,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,678940.0,677156.0,674112.0,672989.0,673053.0,674464.0,669927.0,668015.0,668346.0,673925.0,677011.0,680466.0,355,40422.0,98.0,0.0,2.0,58.0,38.0,715.0,202.0,468.0,45.0,3.0
773,355,San Gabriel,40422.0,98.0,0.0,2.0,58.0,38.0,715.0,202.0,468.0,45.0,3.0,4702,91775,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,906172.0,901912.0,897718.0,895873.0,896833.0,897840.0,888690.0,883577.0,880918.0,888798.0,891298.0,895587.0,355,40422.0,98.0,0.0,2.0,58.0,38.0,715.0,202.0,468.0,45.0,3.0
774,356,Sanger,25443.0,156.0,0.0,9.0,15.0,132.0,304.0,59.0,178.0,67.0,0.0,2348,93657,CA,"Fresno, CA",Fresno County,266447.0,267197.0,268838.0,269425.0,268577.0,268238.0,269038.0,270566.0,270631.0,271161.0,271681.0,272520.0,356,25443.0,156.0,0.0,9.0,15.0,132.0,304.0,59.0,178.0,67.0,0.0
775,357,San Jacinto,49452.0,108.0,2.0,1.0,68.0,37.0,1637.0,334.0,1018.0,285.0,5.0,2385,92583,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,269053.0,270532.0,272531.0,273767.0,274221.0,274401.0,274848.0,275500.0,275703.0,277131.0,277822.0,280256.0,357,49452.0,108.0,2.0,1.0,68.0,37.0,1637.0,334.0,1018.0,285.0,5.0
776,357,San Jacinto,49452.0,108.0,2.0,1.0,68.0,37.0,1637.0,334.0,1018.0,285.0,5.0,6744,92582,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,315766.0,316623.0,318119.0,319298.0,320199.0,320842.0,321345.0,321938.0,321776.0,323390.0,324118.0,326884.0,357,49452.0,108.0,2.0,1.0,68.0,37.0,1637.0,334.0,1018.0,285.0,5.0
777,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,244,95127,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,812539.0,801226.0,793027.0,791066.0,788673.0,782388.0,776250.0,771581.0,777926.0,779775.0,784264.0,787267.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
778,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,293,95123,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,993592.0,980570.0,969892.0,964352.0,955114.0,944338.0,934904.0,928895.0,932704.0,932486.0,935564.0,937429.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
779,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,342,95112,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,899402.0,885730.0,879134.0,875214.0,871798.0,864627.0,859648.0,855372.0,859779.0,860797.0,864053.0,864331.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
780,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,373,95111,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,778496.0,768393.0,761407.0,759422.0,755714.0,749446.0,746251.0,744523.0,750643.0,751244.0,754855.0,757493.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
781,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,610,95122,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,735656.0,724822.0,717101.0,714639.0,711161.0,704173.0,699426.0,695909.0,701445.0,701646.0,707061.0,712996.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
782,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,672,95116,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,713190.0,703071.0,695756.0,693399.0,690577.0,685945.0,683613.0,682239.0,689033.0,689281.0,693393.0,696971.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
783,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,716,95125,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1388606.0,1366360.0,1350025.0,1340661.0,1331462.0,1316207.0,1304361.0,1296323.0,1303282.0,1304517.0,1308401.0,1311144.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
784,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,868,95124,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1338044.0,1315142.0,1298366.0,1290046.0,1281081.0,1267770.0,1257381.0,1251011.0,1256242.0,1255100.0,1257681.0,1261132.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
785,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,986,95136,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1007884.0,994809.0,982608.0,976315.0,967904.0,956834.0,946239.0,938573.0,941891.0,942056.0,945479.0,947396.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
786,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,1005,95148,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1035629.0,1020952.0,1010578.0,1007827.0,1003660.0,995253.0,986469.0,980199.0,985382.0,987439.0,992310.0,995543.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
787,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,1564,95129,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1852952.0,1825114.0,1803784.0,1791006.0,1776671.0,1755913.0,1736393.0,1721864.0,1727198.0,1725215.0,1728995.0,1731301.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
788,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,1647,95132,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1159935.0,1143611.0,1132652.0,1129665.0,1121116.0,1108468.0,1097422.0,1090857.0,1095779.0,1093429.0,1095255.0,1096980.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
789,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,1856,95120,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1566062.0,1539359.0,1523653.0,1520203.0,1516793.0,1505742.0,1499470.0,1492036.0,1499302.0,1494851.0,1498512.0,1499276.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
790,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,2137,95128,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1217247.0,1192294.0,1175399.0,1165456.0,1157054.0,1147276.0,1136061.0,1125455.0,1125461.0,1124116.0,1129134.0,1133214.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
791,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,2243,95121,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,856263.0,844942.0,837962.0,836912.0,834930.0,829572.0,826211.0,821676.0,826503.0,826015.0,831524.0,836728.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
792,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,2900,95118,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1210031.0,1189057.0,1170832.0,1160738.0,1152615.0,1140714.0,1130004.0,1120719.0,1122866.0,1118836.0,1118625.0,1118851.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
793,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,3102,95131,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1100010.0,1081779.0,1070424.0,1064740.0,1057544.0,1042485.0,1029617.0,1020297.0,1023153.0,1021005.0,1021237.0,1020569.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
794,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,3451,95133,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,931080.0,916197.0,905654.0,902953.0,899576.0,893473.0,884491.0,878579.0,880199.0,879886.0,881399.0,881316.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
795,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,3967,95117,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1347164.0,1325902.0,1310406.0,1303341.0,1293056.0,1278672.0,1264016.0,1254724.0,1258136.0,1260282.0,1265430.0,1268238.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
796,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,5134,95134,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1025499.0,1007476.0,993936.0,985580.0,972535.0,956055.0,941039.0,931043.0,933850.0,931396.0,933178.0,934001.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
797,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,5379,95135,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1222076.0,1204795.0,1193143.0,1189993.0,1185999.0,1178318.0,1171681.0,1167322.0,1174128.0,1174722.0,1178768.0,1183524.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
798,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,5517,95110,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,818299.0,805442.0,797412.0,792776.0,787871.0,779730.0,770858.0,763413.0,765060.0,766383.0,770530.0,773646.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
799,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,7920,95130,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1501647.0,1474746.0,1453387.0,1440769.0,1432308.0,1417723.0,1402900.0,1387281.0,1386498.0,1379819.0,1380562.0,1383609.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
800,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,9177,95119,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1046341.0,1028750.0,1013857.0,1005551.0,996572.0,984679.0,976057.0,972386.0,981577.0,983345.0,986209.0,987595.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
801,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,11008,95139,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,947278.0,934495.0,924148.0,918927.0,912413.0,902464.0,896134.0,893406.0,903279.0,907928.0,914601.0,917735.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
802,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,14436,95113,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,751736.0,744667.0,742659.0,743358.0,742932.0,738423.0,730864.0,723118.0,721897.0,722434.0,726635.0,728649.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
803,358,San Jose,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0,21161,95002,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,1125222.0,1063401.0,1002734.0,989698.0,1005764.0,1022213.0,1026269.0,1029927.0,1038371.0,1027288.0,1025123.0,1029002.0,358,1040008.0,4559.0,32.0,671.0,1339.0,2517.0,25164.0,4114.0,14924.0,6126.0,135.0
804,359,San Juan Capistrano,36209.0,63.0,2.0,4.0,20.0,37.0,297.0,69.0,201.0,27.0,2.0,2264,92675,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,792061.0,789758.0,788877.0,788559.0,789600.0,788698.0,789808.0,791318.0,796587.0,799442.0,798571.0,796705.0,359,36209.0,63.0,2.0,4.0,20.0,37.0,297.0,69.0,201.0,27.0,2.0
805,360,San Leandro,90297.0,454.0,0.0,18.0,283.0,153.0,4105.0,375.0,2941.0,789.0,16.0,961,94577,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,662808.0,658727.0,658284.0,657686.0,657553.0,658246.0,659997.0,660395.0,660695.0,660013.0,658592.0,660015.0,360,90297.0,454.0,0.0,18.0,283.0,153.0,4105.0,375.0,2941.0,789.0,16.0
806,360,San Leandro,90297.0,454.0,0.0,18.0,283.0,153.0,4105.0,375.0,2941.0,789.0,16.0,1916,94578,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,641024.0,637667.0,638361.0,638686.0,638235.0,638558.0,638066.0,637965.0,637394.0,637542.0,636856.0,639810.0,360,90297.0,454.0,0.0,18.0,283.0,153.0,4105.0,375.0,2941.0,789.0,16.0
807,360,San Leandro,90297.0,454.0,0.0,18.0,283.0,153.0,4105.0,375.0,2941.0,789.0,16.0,5321,94579,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,674847.0,671148.0,670923.0,671566.0,671087.0,672245.0,671291.0,670079.0,668825.0,668544.0,668040.0,671645.0,360,90297.0,454.0,0.0,18.0,283.0,153.0,4105.0,375.0,2941.0,789.0,16.0
808,361,San Luis Obispo,47735.0,192.0,0.0,44.0,34.0,114.0,1738.0,277.0,1387.0,74.0,25.0,3301,93405,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,731859.0,731766.0,736393.0,739308.0,743372.0,741471.0,734373.0,733805.0,735289.0,740057.0,739555.0,739474.0,361,47735.0,192.0,0.0,44.0,34.0,114.0,1738.0,277.0,1387.0,74.0,25.0
809,361,San Luis Obispo,47735.0,192.0,0.0,44.0,34.0,114.0,1738.0,277.0,1387.0,74.0,25.0,3661,93401,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,729514.0,729132.0,731746.0,733417.0,738863.0,737247.0,730158.0,729229.0,731819.0,737791.0,737088.0,736107.0,361,47735.0,192.0,0.0,44.0,34.0,114.0,1738.0,277.0,1387.0,74.0,25.0
810,361,San Luis Obispo,47735.0,192.0,0.0,44.0,34.0,114.0,1738.0,277.0,1387.0,74.0,25.0,22688,93424,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,1025890.0,1024061.0,1024334.0,1024470.0,1029272.0,1025424.0,1006605.0,1000828.0,1002761.0,1021561.0,1025437.0,1027787.0,361,47735.0,192.0,0.0,44.0,34.0,114.0,1738.0,277.0,1387.0,74.0,25.0
811,362,San Marcos,98598.0,193.0,0.0,17.0,46.0,130.0,955.0,163.0,649.0,143.0,3.0,908,92069,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,552325.0,550020.0,549607.0,552392.0,554207.0,555684.0,556868.0,557705.0,558020.0,558788.0,560946.0,562503.0,362,98598.0,193.0,0.0,17.0,46.0,130.0,955.0,163.0,649.0,143.0,3.0
812,362,San Marcos,98598.0,193.0,0.0,17.0,46.0,130.0,955.0,163.0,649.0,143.0,3.0,1249,92078,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,632889.0,630359.0,629598.0,632444.0,633507.0,635115.0,637092.0,638944.0,639150.0,639408.0,640975.0,642528.0,362,98598.0,193.0,0.0,17.0,46.0,130.0,955.0,163.0,649.0,143.0,3.0
813,363,San Marino,13196.0,14.0,0.0,1.0,3.0,10.0,208.0,77.0,126.0,5.0,0.0,8229,91108,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1998314.0,2008533.0,2015838.0,2040473.0,2062145.0,2095853.0,2113491.0,2142193.0,2171859.0,2200858.0,2225431.0,2248839.0,363,13196.0,14.0,0.0,1.0,3.0,10.0,208.0,77.0,126.0,5.0,0.0
814,364,San Mateo,106020.0,266.0,2.0,45.0,68.0,151.0,2217.0,516.0,1523.0,178.0,9.0,1328,94403,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1595204.0,1585478.0,1580351.0,1580905.0,1581518.0,1572406.0,1565605.0,1552838.0,1556175.0,1551117.0,1552558.0,1553591.0,364,106020.0,266.0,2.0,45.0,68.0,151.0,2217.0,516.0,1523.0,178.0,9.0
815,364,San Mateo,106020.0,266.0,2.0,45.0,68.0,151.0,2217.0,516.0,1523.0,178.0,9.0,2527,94401,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1202783.0,1194399.0,1187938.0,1184986.0,1179650.0,1170760.0,1164667.0,1158174.0,1161663.0,1157094.0,1153934.0,1151009.0,364,106020.0,266.0,2.0,45.0,68.0,151.0,2217.0,516.0,1523.0,178.0,9.0
816,364,San Mateo,106020.0,266.0,2.0,45.0,68.0,151.0,2217.0,516.0,1523.0,178.0,9.0,4346,94402,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1971568.0,1957263.0,1950562.0,1950426.0,1949086.0,1938563.0,1933729.0,1930610.0,1941815.0,1936658.0,1931655.0,1929600.0,364,106020.0,266.0,2.0,45.0,68.0,151.0,2217.0,516.0,1523.0,178.0,9.0
817,366,San Rafael,58819.0,230.0,0.0,23.0,87.0,120.0,1686.0,299.0,1173.0,214.0,13.0,1389,94901,CA,"San Francisco-Oakland-Berkeley, CA",Marin County,1160067.0,1163032.0,1167983.0,1169196.0,1168923.0,1167548.0,1164846.0,1159210.0,1154733.0,1154217.0,1161940.0,1169399.0,366,58819.0,230.0,0.0,23.0,87.0,120.0,1686.0,299.0,1173.0,214.0,13.0
818,366,San Rafael,58819.0,230.0,0.0,23.0,87.0,120.0,1686.0,299.0,1173.0,214.0,13.0,3946,94903,CA,"San Francisco-Oakland-Berkeley, CA",Marin County,1021728.0,1023836.0,1025708.0,1022794.0,1023397.0,1026580.0,1025541.0,1017013.0,1008618.0,1004301.0,1008889.0,1013245.0,366,58819.0,230.0,0.0,23.0,87.0,120.0,1686.0,299.0,1173.0,214.0,13.0
