lat,lon,acq_date,month,cities
39.271713,-121.683044,6/27/2019,6,Live Oak
39.271847,-122.233337,11/22/2019,11,Colusa
39.272404,-122.215553,4/16/2019,4,Colusa
39.272736,-120.866142,12/19/2019,12,Nevada City
39.273396,-122.208206,11/16/2019,11,Colusa
39.2734,-121.6733,7/1/2019,7,Live Oak
39.273869,-122.202736,11/16/2019,11,Colusa
39.274105,-122.231903,4/10/2019,4,Colusa
39.274189,-119.777969,10/23/2019,10,Washoe Valley
39.2744,-121.672,7/18/2019,7,Live Oak
39.274487,-121.684464,7/1/2019,7,Live Oak
39.274956,-122.167137,10/22/2019,10,Colusa
39.275082,-121.995346,10/19/2019,10,Colusa
39.275101,-122.163612,4/17/2019,4,Colusa
39.275246,-122.051315,11/2/2019,11,Colusa
39.275322,-121.581276,10/17/2019,10,Marysville
39.275349,-121.991943,10/19/2019,10,Colusa
39.275536,-122.159111,4/17/2019,4,Colusa
39.27599,-121.991737,10/19/2019,10,Colusa
39.276184,-122.176483,11/10/2019,11,Colusa
39.276279,-121.988342,10/19/2019,10,Colusa
39.276512,-122.223541,4/16/2019,4,Colusa
39.276897,-121.988136,10/19/2019,10,Colusa
39.277,-122.220734,4/10/2019,4,Colusa
39.278069,-122.218216,4/16/2019,4,Colusa
39.2787,-121.6514,9/3/2019,9,Gridley
39.279922,-121.997398,10/19/2019,10,Colusa
39.279953,-122.021072,7/15/2019,7,Colusa
39.280163,-122.013573,5/7/2019,5,Colusa
39.280197,-121.993965,10/19/2019,10,Colusa
39.280212,-122.014885,5/8/2019,5,Colusa
39.280277,-121.928207,9/6/2019,9,Colusa
39.2803,-122.1686,11/3/2019,11,Colusa
39.280342,-122.16922,11/3/2019,11,Colusa
39.280827,-121.993774,10/19/2019,10,Colusa
39.280956,-122.016533,5/3/2019,5,Colusa
39.2814,-121.6463,9/3/2019,9,Gridley
39.2815,-121.6439,9/3/2019,9,Gridley
39.281551,-121.588554,9/30/2019,9,Gridley
39.281799,-122.07444,5/2/2019,5,Colusa
39.282574,-122.024155,7/15/2019,7,Colusa
39.2826,-122.1629,11/21/2019,11,Colusa
39.2826,-121.5961,9/30/2019,9,Gridley
39.282799,-121.578094,9/30/2019,9,Palermo
39.283558,-121.650795,9/3/2019,9,Gridley
39.2864,-121.6604,11/15/2019,11,Gridley
39.286575,-123.190208,4/29/2019,4,Redwood Valley
39.287174,-121.61171,4/25/2019,4,Gridley
39.287308,-122.166161,11/21/2019,11,Colusa
39.287682,-121.663849,11/15/2019,11,Gridley
39.2877,-121.5356,10/3/2019,10,Palermo
39.287895,-121.587189,11/23/2019,11,Palermo
39.288116,-121.612007,4/2/2019,4,Gridley
39.288563,-121.495789,11/12/2019,11,Browns Valley
39.2886,-122.242,11/1/2019,11,Colusa
39.2888,-121.6372,10/4/2019,10,Gridley
39.2889,-121.6183,4/24/2019,4,Gridley
39.289101,-121.610947,4/25/2019,4,Gridley
39.289448,-121.635162,10/4/2019,10,Gridley
39.2897,-122.1418,10/3/2019,10,Colusa
39.289993,-121.834862,2/22/2019,2,Live Oak
39.290558,-121.634949,10/4/2019,10,Gridley
39.2906,-121.5405,3/16/2019,3,Palermo
39.290688,-121.634071,10/5/2019,10,Gridley
39.2908,-121.6306,10/4/2019,10,Gridley
39.291027,-121.833595,2/19/2019,2,Live Oak
39.291084,-121.583054,10/4/2019,10,Palermo
39.2912,-122.1295,10/3/2019,10,Colusa
39.29158,-121.833992,2/23/2019,2,Live Oak
39.2916,-121.57,10/7/2019,10,Palermo
39.291843,-122.135529,10/3/2019,10,Colusa
39.292587,-121.491798,11/12/2019,11,Browns Valley
39.292786,-122.131859,10/3/2019,10,Colusa
39.292923,-122.024147,12/30/2019,12,Colusa
39.2931,-121.659,11/1/2019,11,Gridley
39.293461,-121.578362,10/4/2019,10,Palermo
39.293598,-121.577789,10/7/2019,10,Palermo
39.293716,-122.128181,10/3/2019,10,Colusa
39.2941,-121.5747,10/4/2019,10,Palermo
39.2942,-121.8625,4/27/2019,4,Live Oak
39.294239,-121.578033,10/4/2019,10,Palermo
39.294319,-122.266045,4/13/2019,4,Stonyford
39.2944,-121.5852,10/7/2019,10,Palermo
39.294544,-121.639114,10/4/2019,10,Gridley
39.2946,-122.2557,11/1/2019,11,Stonyford
39.2957,-121.5882,10/4/2019,10,Palermo
39.295753,-121.539116,3/16/2019,3,Palermo
39.296127,-121.54248,3/16/2019,3,Palermo
39.296303,-122.128403,10/3/2019,10,Colusa
39.296715,-121.634972,9/18/2019,9,Gridley
39.297237,-122.126747,10/3/2019,10,Colusa
39.298,-122.2382,11/1/2019,11,Colusa
39.298248,-121.641869,7/16/2019,7,Gridley
39.2986,-121.7338,4/5/2019,4,Gridley
39.2992,-121.7418,3/30/2019,3,Gridley
39.2994,-121.4443,5/12/2019,5,Browns Valley
39.299534,-122.156387,11/22/2019,11,Colusa
39.299816,-121.655655,11/2/2019,11,Gridley
39.3002,-121.6178,11/8/2019,11,Gridley
39.300774,-121.643715,7/16/2019,7,Gridley
39.301,-121.7198,3/30/2019,3,Gridley
39.3011,-122.1742,10/13/2019,10,Colusa
39.301147,-121.645439,7/16/2019,7,Gridley
39.3018,-121.727753,3/15/2019,3,Gridley
39.3021,-121.6035,11/15/2019,11,Biggs
39.302448,-121.637009,5/11/2019,5,Gridley
39.3026,-121.7473,3/30/2019,3,Gridley
39.302948,-121.726814,3/31/2019,3,Gridley
39.3032,-121.6176,11/22/2019,11,Gridley
39.3034,-121.6142,11/15/2019,11,Gridley
39.303589,-121.616707,11/15/2019,11,Gridley
39.303604,-121.727234,3/30/2019,3,Gridley
39.3043,-121.7253,3/30/2019,3,Gridley
39.3043,-121.6303,6/28/2019,6,Gridley
39.304913,-121.72744,3/30/2019,3,Gridley
39.30534,-121.631149,5/6/2019,5,Gridley
39.3054,-121.6711,9/30/2019,9,Gridley
39.3058,-121.6215,11/15/2019,11,Gridley
39.305958,-122.159805,10/13/2019,10,Colusa
39.306545,-123.248688,1/27/2019,1,Redwood Valley
39.306618,-121.635872,5/7/2019,5,Gridley
39.306683,-121.63858,6/28/2019,6,Gridley
39.306877,-121.611954,10/17/2019,10,Biggs
39.30695,-121.576767,9/20/2019,9,Palermo
39.307133,-121.679039,9/30/2019,9,Gridley
39.30722,-121.617065,11/15/2019,11,Gridley
39.307262,-121.003151,5/13/2019,5,Nevada City
39.3073,-121.6516,6/6/2019,6,Gridley
39.307552,-121.636421,5/11/2019,5,Gridley
39.307922,-121.632462,6/28/2019,6,Gridley
39.308243,-122.195488,4/24/2019,4,Colusa
39.308708,-121.61895,11/15/2019,11,Gridley
39.308769,-121.997086,6/15/2019,6,Colusa
39.3089,-121.64,6/6/2019,6,Gridley
39.309357,-122.195457,11/21/2019,11,Colusa
39.309692,-121.994873,6/15/2019,6,Colusa
39.310154,-122.161346,10/13/2019,10,Colusa
39.310246,-121.577576,9/20/2019,9,Palermo
39.3103,-122.1465,10/19/2019,10,Colusa
39.310452,-121.680817,9/12/2019,9,Gridley
39.3108,-122.2209,11/19/2019,11,Colusa
39.3111,-121.6707,9/12/2019,9,Gridley
39.311428,-122.206482,11/19/2019,11,Colusa
39.311676,-121.668755,11/18/2019,11,Gridley
39.3118,-122.1342,10/19/2019,10,Colusa
39.312542,-122.208397,11/19/2019,11,Colusa
39.31414,-121.666176,10/12/2019,10,Gridley
39.3146,-121.6885,9/12/2019,9,Gridley
39.315323,-122.207832,11/19/2019,11,Colusa
39.3162,-122.2016,11/22/2019,11,Colusa
39.316437,-122.209732,11/19/2019,11,Colusa
39.3166,-122.195,11/19/2019,11,Colusa
39.316669,-122.201332,11/19/2019,11,Colusa
39.3178,-122.1638,10/14/2019,10,Colusa
39.317822,-122.203255,11/19/2019,11,Colusa
39.3179,-122.2027,11/22/2019,11,Colusa
39.318077,-120.895905,12/9/2019,12,Nevada City
39.3181,-122.1582,10/12/2019,10,Colusa
39.319221,-122.20919,11/19/2019,11,Colusa
39.319664,-121.662537,5/21/2019,5,Gridley
39.31982,-123.099953,4/18/2019,4,Potter Valley
39.321072,-121.605988,11/21/2019,11,Biggs
39.321182,-121.600647,11/21/2019,11,Biggs
39.3218,-121.7349,10/28/2019,10,Gridley
39.32188,-122.197258,11/22/2019,11,Colusa
39.321953,-121.603638,11/23/2019,11,Biggs
39.32198,-121.660583,5/20/2019,5,Gridley
39.322018,-121.603828,11/24/2019,11,Biggs
39.3223,-122.1623,10/16/2019,10,Colusa
39.322826,-121.600067,11/21/2019,11,Biggs
39.323299,-122.162178,11/8/2019,11,Colusa
39.323788,-121.607285,11/27/2019,11,Biggs
39.324177,-121.604744,11/29/2019,11,Biggs
39.3243,-121.6039,11/27/2019,11,Biggs
39.325005,-121.600006,11/29/2019,11,Biggs
39.325607,-122.197945,11/22/2019,11,Colusa
39.3264,-121.7386,10/28/2019,10,Gridley
39.326931,-122.163345,11/8/2019,11,Colusa
39.327301,-122.184448,4/27/2019,4,Colusa
39.327507,-121.708549,1/1/2019,1,Gridley
39.327545,-122.178833,11/23/2019,11,Colusa
39.3277,-121.6523,11/23/2019,11,Gridley
39.327969,-121.711174,8/11/2019,8,Gridley
39.328224,-122.174408,11/23/2019,11,Colusa
39.3288,-121.6603,11/23/2019,11,Gridley
39.329205,-122.178162,4/27/2019,4,Colusa
39.3299,-121.4024,8/18/2019,8,Browns Valley
39.330147,-122.181526,4/27/2019,4,Colusa
39.330673,-121.397354,8/18/2019,8,Browns Valley
39.330734,-122.139435,11/3/2019,11,Colusa
39.3309,-121.7928,11/14/2019,11,Gridley
39.332005,-121.750214,10/28/2019,10,Gridley
39.332623,-122.247917,11/5/2019,11,Colusa
39.3328,-121.7503,11/14/2019,11,Gridley
39.3343,-121.7491,10/18/2019,10,Gridley
39.334557,-121.39801,8/18/2019,8,Browns Valley
39.334846,-122.003677,9/6/2019,9,Colusa
39.336399,-121.956787,11/22/2019,11,Princeton
39.336571,-123.232201,5/27/2019,5,Redwood Valley
39.337025,-121.950912,11/22/2019,11,Princeton
39.33741,-121.955544,11/22/2019,11,Princeton
39.337444,-122.24453,11/5/2019,11,Willows
39.337669,-121.763466,11/14/2019,11,Gridley
39.3377,-121.7976,11/14/2019,11,Gridley
39.337807,-121.757988,11/14/2019,11,Gridley
39.337971,-122.248474,11/5/2019,11,Willows
39.338066,-121.949684,11/22/2019,11,Princeton
39.338329,-122.005417,7/26/2019,7,Princeton
39.3384,-121.6413,10/2/2019,10,Biggs
39.338467,-121.65377,11/23/2019,11,Biggs
39.3386,-121.6754,10/25/2019,10,Gridley
39.338657,-122.250862,11/5/2019,11,Willows
39.338753,-121.664017,11/29/2019,11,Gridley
39.339127,-121.64933,11/23/2019,11,Biggs
39.339256,-122.213966,11/23/2019,11,Colusa
39.34013,-121.754448,10/18/2019,10,Gridley
39.341721,-121.128021,10/10/2019,10,Dobbins
39.341843,-121.669518,10/25/2019,10,Gridley
39.342236,-121.670219,10/25/2019,10,Gridley
39.34277,-121.630806,1/3/2019,1,Biggs
39.3429,-122.1771,4/13/2019,4,Colusa
39.342911,-121.627777,1/3/2019,1,Biggs
39.343948,-121.755745,10/18/2019,10,Gridley
39.3446,-122.1316,11/1/2019,11,Princeton
39.344776,-121.751274,10/18/2019,10,Gridley
39.3448,-122.1983,4/13/2019,4,Colusa
39.345097,-121.126984,10/10/2019,10,Dobbins
39.345215,-121.749527,10/18/2019,10,Gridley
39.346073,-121.745079,10/18/2019,10,Gridley
39.346123,-121.67392,10/25/2019,10,Gridley
39.3467,-121.7538,10/18/2019,10,Gridley
39.3472,-122.2287,10/18/2019,10,Willows
39.347351,-121.672058,10/25/2019,10,Gridley
39.3477,-121.7583,4/17/2019,4,Gridley
39.3487,-122.1704,4/13/2019,4,Princeton
39.348701,-121.333832,2/19/2019,2,Browns Valley
39.349083,-121.971512,11/8/2019,11,Princeton
39.34951,-122.223175,10/18/2019,10,Princeton
39.3505,-122.1916,4/13/2019,4,Princeton
39.3508,-121.7347,4/18/2019,4,Gridley
39.350945,-121.667183,7/22/2019,7,Biggs
39.351,-122.2254,10/18/2019,10,Willows
39.3511,-121.7523,4/17/2019,4,Gridley
39.351288,-121.669899,7/22/2019,7,Biggs
39.3517,-121.9771,11/4/2019,11,Princeton
39.351707,-121.239449,5/13/2019,5,Oregon House
39.3518,-121.7251,11/3/2019,11,Gridley
39.351864,-121.801659,10/17/2019,10,Gridley
39.352066,-121.644028,9/12/2019,9,Biggs
39.3524,-121.7469,4/18/2019,4,Gridley
39.352818,-121.237595,5/13/2019,5,Oregon House
39.352844,-121.673416,7/22/2019,7,Gridley
39.353016,-121.78891,11/21/2019,11,Gridley
39.353313,-122.225159,10/19/2019,10,Willows
39.353386,-121.648567,9/12/2019,9,Biggs
39.353405,-122.224556,10/18/2019,10,Willows
39.3536,-121.7269,10/14/2019,10,Gridley
39.354,-121.759,4/18/2019,4,Gridley
39.3543,-121.8301,10/3/2019,10,Gridley
39.3544,-121.8432,10/18/2019,10,Gridley
39.354912,-122.128372,11/16/2019,11,Princeton
39.355076,-121.789757,11/21/2019,11,Gridley
39.355083,-121.728996,10/14/2019,10,Gridley
39.3555,-121.8367,10/18/2019,10,Gridley
39.356209,-121.7248,10/14/2019,10,Gridley
39.357189,-121.727005,10/15/2019,10,Gridley
39.3572,-122.033,9/26/2019,9,Princeton
39.3579,-121.7185,10/14/2019,10,Gridley
39.358047,-121.854698,4/24/2019,4,Gridley
39.358738,-121.654182,11/1/2019,11,Biggs
39.3593,-121.7216,10/16/2019,10,Gridley
39.35973,-121.836494,10/18/2019,10,Gridley
39.360222,-121.731255,10/14/2019,10,Gridley
39.360275,-121.730743,10/14/2019,10,Gridley
39.360485,-121.725502,10/14/2019,10,Gridley
39.36137,-121.858551,4/26/2019,4,Gridley
39.3614,-121.7363,10/14/2019,10,Gridley
39.361866,-121.951775,4/10/2019,4,Princeton
39.363564,-121.837799,10/18/2019,10,Gridley
39.3645,-122.0466,9/26/2019,9,Princeton
39.364574,-121.728065,8/10/2019,8,Gridley
39.364788,-122.215347,10/12/2019,10,Princeton
39.3661,-122.035,9/26/2019,9,Princeton
39.3661,-122.029816,9/26/2019,9,Princeton
39.368645,-122.035713,9/26/2019,9,Princeton
39.3691,-121.8431,4/25/2019,4,Gridley
39.369167,-118.784309,10/2/2019,10,Fernley
39.370487,-121.660118,3/14/2019,3,Biggs
39.372513,-121.158775,12/10/2019,12,Dobbins
39.373363,-121.671204,9/12/2019,9,Biggs
39.3736,-121.167,12/3/2019,12,Dobbins
39.373959,-122.036232,11/19/2019,11,Princeton
39.3742,-122.0578,11/18/2019,11,Princeton
39.3744,-120.2132,9/26/2019,9,Truckee
39.374649,-121.16201,12/10/2019,12,Dobbins
39.374722,-121.70874,11/23/2019,11,Gridley
39.374992,-122.068703,10/20/2019,10,Princeton
39.375446,-122.038391,10/18/2019,10,Princeton
39.375977,-121.472008,7/19/2019,7,Palermo
39.37677,-122.032013,10/18/2019,10,Princeton
39.377041,-122.066917,10/20/2019,10,Princeton
39.377132,-117.599518,3/19/2019,3,Austin
39.37738,-122.210892,4/17/2019,4,Willows
39.3775,-120.2022,9/27/2019,9,Truckee
39.3778,-122.0463,1/2/2019,1,Princeton
39.377819,-122.037575,11/19/2019,11,Princeton
39.3781,-122.0414,10/18/2019,10,Princeton
39.378277,-122.065712,10/19/2019,10,Princeton
39.378845,-120.203171,9/27/2019,9,Truckee
39.379078,-120.206795,9/27/2019,9,Truckee
39.379307,-122.059921,11/18/2019,11,Princeton
39.3795,-122.0292,1/2/2019,1,Princeton
39.379513,-120.210342,9/26/2019,9,Truckee
39.380238,-120.205917,9/26/2019,9,Truckee
39.380482,-120.206398,9/27/2019,9,Truckee
39.3805,-120.2088,9/27/2019,9,Truckee
39.380634,-122.03334,10/18/2019,10,Princeton
39.380676,-121.162613,12/3/2019,12,Dobbins
39.380772,-120.204269,9/27/2019,9,Truckee
39.381023,-122.06115,10/31/2019,10,Princeton
39.381336,-121.156891,12/3/2019,12,Dobbins
39.381699,-120.20047,9/27/2019,9,Truckee
39.381962,-122.049141,11/21/2019,11,Princeton
39.383125,-122.067734,10/19/2019,10,Princeton
39.384415,-121.14978,3/13/2019,3,Dobbins
39.384613,-122.036423,10/15/2019,10,Princeton
39.385445,-122.061737,10/31/2019,10,Princeton
39.38586,-121.945198,11/15/2019,11,Butte City
39.386,-122.0666,10/31/2019,10,Princeton
39.386,-121.5781,10/4/2019,10,Palermo
39.386894,-118.777191,8/29/2019,8,Fernley
39.3875,-122.0418,10/3/2019,10,Princeton
39.3877,-122.0593,10/31/2019,10,Princeton
39.388016,-114.696022,4/13/2019,4,Ely
39.3883,-121.9794,10/25/2019,10,Princeton
39.389248,-121.573601,10/4/2019,10,Palermo
39.389763,-121.121109,1/1/2019,1,Camptonville
39.389889,-121.572845,10/5/2019,10,Palermo
39.390038,-121.974403,11/4/2019,11,Princeton
39.3901,-121.991,10/25/2019,10,Princeton
39.390232,-121.574692,10/4/2019,10,Palermo
39.390263,-122.076775,11/2/2019,11,Princeton
39.390263,-122.055496,10/2/2019,10,Princeton
39.390343,-122.056778,10/31/2019,10,Princeton
39.390816,-122.051216,10/31/2019,10,Princeton
39.3911,-122.054,11/13/2019,11,Princeton
39.3911,-121.573,10/4/2019,10,Palermo
39.3912,-122.996,12/9/2019,12,Potter Valley
39.391285,-122.04567,10/31/2019,10,Princeton
39.391628,-121.945572,11/15/2019,11,Butte City
39.391853,-121.94043,11/15/2019,11,Butte City
39.391888,-121.58078,10/4/2019,10,Palermo
39.392136,-121.674164,10/4/2019,10,Biggs
39.392155,-122.033257,1/2/2019,1,Princeton
39.392227,-122.993759,12/9/2019,12,Potter Valley
39.392292,-114.696487,4/13/2019,4,Ely
39.392349,-121.669136,10/4/2019,10,Biggs
39.393173,-121.57196,10/5/2019,10,Palermo
39.393345,-121.989143,10/25/2019,10,Princeton
39.39365,-121.574883,10/4/2019,10,Palermo
39.393887,-121.576401,10/5/2019,10,Palermo
39.3941,-121.5628,10/4/2019,10,Palermo
39.394104,-121.900475,5/17/2019,5,Butte City
39.394169,-121.66832,10/4/2019,10,Biggs
39.394199,-121.57412,10/4/2019,10,Palermo
39.394329,-122.073158,11/2/2019,11,Princeton
39.3946,-122.053993,10/11/2019,10,Princeton
39.394821,-121.984039,10/25/2019,10,Princeton
39.395187,-121.575226,10/4/2019,10,Palermo
39.3956,-121.6597,10/4/2019,10,Biggs
39.395679,-122.079262,4/19/2019,4,Princeton
39.395695,-121.652634,11/5/2019,11,Biggs
39.3957,-121.5763,10/4/2019,10,Palermo
39.396217,-122.057899,10/2/2019,10,Princeton
39.396225,-122.990204,12/9/2019,12,Potter Valley
39.396301,-122.969971,4/18/2019,4,Potter Valley
39.396454,-122.976501,4/27/2019,4,Potter Valley
39.3971,-121.6733,10/4/2019,10,Biggs
39.3972,-121.9771,10/25/2019,10,Princeton
39.3973,-122.058,10/26/2019,10,Princeton
39.398537,-121.898155,5/17/2019,5,Butte City
39.398884,-121.694221,9/15/2019,9,Biggs
39.399532,-119.239174,6/30/2019,6,Silver Springs
39.399696,-121.739487,5/1/2019,5,Gridley
39.3997,-122.044,10/3/2019,10,Princeton
39.39986,-120.830666,12/3/2019,12,Alleghany
39.39996,-122.055618,10/26/2019,10,Princeton
39.400284,-120.829094,12/4/2019,12,Alleghany
39.400898,-120.209183,5/8/2019,5,Truckee
39.400936,-120.829613,12/4/2019,12,Alleghany
39.4021,-119.240845,6/30/2019,6,Silver Springs
39.402344,-119.235939,6/30/2019,6,Silver Springs
39.402451,-121.000626,6/28/2019,6,North San Juan
39.4029,-121.6725,9/2/2019,9,Biggs
39.403397,-120.822319,12/4/2019,12,Alleghany
39.4034,-123.1811,5/3/2019,5,Redwood Valley
39.403709,-118.755745,6/25/2019,6,Fernley
39.4039,-122.0554,3/18/2019,3,Princeton
39.404022,-122.056244,10/26/2019,10,Princeton
39.404057,-120.828384,12/4/2019,12,Alleghany
39.4055,-122.0438,3/18/2019,3,Princeton
39.405746,-120.210373,5/8/2019,5,Truckee
39.406506,-120.815529,12/4/2019,12,Alleghany
39.40659,-123.172035,5/3/2019,5,Potter Valley
39.407169,-120.821594,12/4/2019,12,Alleghany
39.407391,-122.243271,11/12/2019,11,Willows
39.40802,-122.024704,11/21/2019,11,Princeton
39.409031,-122.247421,4/13/2019,4,Willows
39.40971,-122.242996,4/13/2019,4,Willows
39.409721,-120.814339,12/10/2019,12,Alleghany
39.41013,-122.048759,3/18/2019,3,Princeton
39.4102,-122.2442,11/15/2019,11,Willows
39.410587,-121.571373,3/21/2019,3,Palermo
39.410732,-122.244049,11/12/2019,11,Willows
39.410954,-120.8209,12/4/2019,12,Alleghany
39.41238,-122.032013,11/21/2019,11,Princeton
39.412857,-122.025238,11/21/2019,11,Princeton
39.413555,-122.049774,3/18/2019,3,Princeton
39.4137,-122.2296,11/19/2019,11,Willows
39.413776,-121.995323,7/2/2019,7,Princeton
39.4143,-122.0967,10/17/2019,10,Princeton
39.414616,-121.994606,7/2/2019,7,Princeton
39.415112,-122.244324,4/16/2019,4,Willows
39.41655,-122.203835,10/25/2019,10,Willows
39.4173,-122.21,11/22/2019,11,Willows
39.417484,-121.994598,7/2/2019,7,Princeton
39.4187,-122.2032,9/10/2019,9,Willows
39.418888,-122.194611,9/9/2019,9,Willows
39.4194,-122.2383,11/4/2019,11,Willows
39.419445,-122.242683,11/15/2019,11,Willows
39.4195,-122.2469,11/15/2019,11,Willows
39.41967,-121.572556,3/21/2019,3,Palermo
39.419868,-121.651054,3/18/2019,3,Biggs
39.419937,-122.211304,11/22/2019,11,Willows
39.420223,-121.807899,4/10/2019,4,Gridley
39.420616,-122.053421,11/21/2019,11,Princeton
39.420757,-122.247009,4/16/2019,4,Willows
39.421097,-122.046654,11/21/2019,11,Princeton
39.423321,-121.654533,8/7/2019,8,Biggs
39.423378,-122.222641,4/16/2019,4,Willows
39.423546,-122.198219,9/10/2019,9,Willows
39.423889,-122.092407,10/17/2019,10,Princeton
39.424236,-121.65329,8/7/2019,8,Biggs
39.424419,-121.818771,9/29/2019,9,Gridley
39.424549,-121.651321,7/9/2019,7,Biggs
39.424637,-122.087883,10/17/2019,10,Princeton
39.4248,-122.1078,10/25/2019,10,Princeton
39.426224,-121.372437,4/29/2019,4,Bangor
39.426502,-120.234528,10/4/2019,10,Truckee
39.427059,-121.654205,7/9/2019,7,Biggs
39.427467,-121.819359,9/29/2019,9,Gridley
39.428619,-121.652802,7/9/2019,7,Biggs
39.4291,-122.0871,10/25/2019,10,Princeton
39.430893,-121.81279,9/30/2019,9,Gridley
39.4311,-120.2174,9/30/2019,9,Truckee
39.4316,-120.2262,9/30/2019,9,Truckee
39.431801,-120.233429,10/5/2019,10,Truckee
39.431847,-120.23465,10/4/2019,10,Truckee
39.432133,-121.011978,12/10/2019,12,North San Juan
39.432484,-120.230949,10/5/2019,10,Truckee
39.432766,-120.23111,10/6/2019,10,Truckee
39.4328,-122.0361,9/19/2019,9,Princeton
39.433018,-121.815826,9/30/2019,9,Butte City
39.433273,-120.232178,10/6/2019,10,Truckee
39.4338,-120.2322,9/30/2019,9,Truckee
39.434437,-121.813484,9/30/2019,9,Butte City
39.435654,-120.22966,10/1/2019,10,Truckee
39.435699,-120.226479,10/1/2019,10,Truckee
39.435852,-120.229607,10/2/2019,10,Truckee
39.436245,-122.024208,4/13/2019,4,Princeton
39.436558,-121.816536,9/30/2019,9,Butte City
39.43713,-122.03582,9/13/2019,9,Princeton
39.439289,-122.036331,9/19/2019,9,Princeton
39.44009,-122.088364,10/31/2019,10,Princeton
39.4415,-120.223,9/30/2019,9,Truckee
39.441563,-122.036407,9/13/2019,9,Princeton
39.442013,-122.030823,9/13/2019,9,Princeton
39.442413,-120.226448,5/1/2019,5,Truckee
39.4425,-122.2369,10/3/2019,10,Willows
39.442749,-121.645256,4/13/2019,4,Biggs
39.443031,-122.034309,9/13/2019,9,Princeton
39.443542,-121.650261,9/30/2019,9,Biggs
39.4441,-122.2246,10/3/2019,10,Willows
39.446079,-122.04171,10/17/2019,10,Princeton
39.447098,-121.64473,11/9/2019,11,Biggs
39.4473,-122.0476,10/3/2019,10,Princeton
39.4474,-121.65,11/6/2019,11,Biggs
39.447437,-121.645203,11/11/2019,11,Biggs
39.4478,-121.7476,10/17/2019,10,Biggs
39.448437,-121.649551,11/9/2019,11,Biggs
39.448685,-121.817039,10/20/2019,10,Butte City
39.4488,-122.0351,10/3/2019,10,Princeton
39.4491,-122.0325,4/16/2019,4,Princeton
39.449287,-121.645889,11/6/2019,11,Biggs
39.449402,-121.746223,10/17/2019,10,Biggs
39.449467,-121.645012,11/13/2019,11,Biggs
39.449596,-121.649315,8/27/2019,8,Biggs
39.449646,-122.222572,4/17/2019,4,Willows
39.450069,-118.803078,9/29/2019,9,Fernley
39.450134,-122.038094,10/17/2019,10,Princeton
39.450375,-121.648293,11/6/2019,11,Biggs
39.4505,-121.811058,10/20/2019,10,Butte City
39.450706,-121.416786,9/8/2019,9,Oroville
39.450817,-121.815468,10/20/2019,10,Butte City
39.451,-121.8309,10/18/2019,10,Butte City
39.451069,-122.041885,10/17/2019,10,Princeton
39.451977,-121.751595,10/17/2019,10,Biggs
39.4523,-121.7449,11/4/2019,11,Biggs
39.45232,-121.805061,10/20/2019,10,Butte City
39.4524,-121.8267,10/18/2019,10,Butte City
39.452602,-121.809456,10/20/2019,10,Butte City
39.452702,-121.747108,10/17/2019,10,Biggs
39.4537,-121.74,11/1/2019,11,Biggs
39.453999,-119.851433,9/26/2019,9,Reno
39.454079,-121.415901,9/8/2019,9,Oroville
39.454391,-121.803444,10/20/2019,10,Butte City
39.45459,-121.819946,10/20/2019,10,Butte City
39.454872,-121.42038,9/8/2019,9,Oroville
39.455452,-121.808952,10/18/2019,10,Butte City
39.455482,-121.810562,10/18/2019,10,Butte City
39.456409,-121.813965,10/20/2019,10,Butte City
39.4565,-121.8064,10/18/2019,10,Butte City
39.456783,-121.804337,10/18/2019,10,Butte City
39.457443,-121.41497,9/8/2019,9,Oroville
39.4577,-121.8022,10/18/2019,10,Butte City
39.457912,-119.850845,9/26/2019,9,Reno
39.458237,-121.419456,9/8/2019,9,Oroville
39.460808,-121.414055,9/8/2019,9,Oroville
39.4614,-121.421,9/8/2019,9,Oroville
39.461601,-121.418564,9/8/2019,9,Oroville
39.461704,-122.081261,4/13/2019,4,Princeton
39.461803,-122.214798,4/13/2019,4,Willows
39.4622,-121.7507,10/14/2019,10,Oroville
39.4641,-121.7385,10/14/2019,10,Oroville
39.464149,-121.742081,4/29/2019,4,Oroville
39.464275,-121.74543,10/18/2019,10,Oroville
39.464588,-122.018738,5/11/2019,5,Princeton
39.464973,-121.417664,9/8/2019,9,Oroville
39.465752,-121.814278,9/26/2019,9,Butte City
39.465767,-121.422142,9/8/2019,9,Oroville
39.466602,-121.809471,9/26/2019,9,Butte City
39.468346,-121.416779,9/8/2019,9,Oroville
39.4686,-122.0111,11/15/2019,11,Princeton
39.469135,-121.421257,9/8/2019,9,Oroville
39.469158,-121.815277,9/26/2019,9,Butte City
39.470005,-121.810471,9/26/2019,9,Butte City
39.4704,-121.4231,9/8/2019,9,Oroville
39.4707,-121.9987,11/15/2019,11,Butte City
39.470943,-122.002312,11/15/2019,11,Butte City
39.471622,-122.292,2/22/2019,2,Willows
39.471714,-121.415886,9/8/2019,9,Oroville
39.472496,-121.420341,9/8/2019,9,Oroville
39.473293,-121.424835,9/8/2019,9,Oroville
39.474407,-121.558533,11/3/2019,11,Palermo
39.4763,-122.2877,2/22/2019,2,Willows
39.476486,-121.963181,8/29/2019,8,Butte City
39.4765,-121.4018,9/6/2019,9,Oroville
39.478,-122.1773,11/22/2019,11,Willows
